"01016003","1","16","3","And Sarai, Abram's wife, taketh Hagar the Egyptian, her handmaid, at the end of the tenth year of Abram's dwelling in the land of Canaan, and giveth her to Abram her husband, to him for a wife,"
"01016004","1","16","4","and he goeth in unto Hagar, and she conceiveth, and she seeth that she hath conceived, and her mistress is lightly esteemed in her eyes."
"01016005","1","16","5","And Sarai saith unto Abram, `My violence `is' for thee; I -- I have given mine handmaid into thy bosom, and she seeth that she hath conceived, and I am lightly esteemed in her eyes; Jehovah doth judge between me and thee.'"
"01016006","1","16","6","And Abram saith unto Sarai, `Lo, thine handmaid `is' in thine hand, do to her that which is good in thine eyes;' and Sarai afflicted her, and she fleeth from her presence."
"01016007","1","16","7","And a messenger of Jehovah findeth her by the fountain of water in the wilderness, by the fountain in the way `to' Shur,"
"01016008","1","16","8","and he saith, `Hagar, Sarai's handmaid, whence hast thou come, and whither dost thou go?' and she saith, `From the presence of Sarai, my mistress, I am fleeing.'"
"01016009","1","16","9","And the messenger of Jehovah saith to her, `Turn back unto thy mistress, and humble thyself under her hands;'"
"01016010","1","16","10","and the messenger of Jehovah saith to her, `Multiplying I multiply thy seed, and it is not numbered from multitude;'"
"01016011","1","16","11","and the messenger of Jehovah saith to her, `Behold thou `art' conceiving, and bearing a son, and hast called his name Ishmael, for Jehovah hath hearkened unto thine affliction;"
"01016012","1","16","12","and he is a wild-ass man, his hand against every one, and every one's hand against him -- and before the face of all his brethren he dwelleth.'"
"01016013","1","16","13","And she calleth the name of Jehovah who is speaking unto her, `Thou `art', O God, my beholder;' for she said, `Even here have I looked behind my beholder?'"
"01016014","1","16","14","therefore hath one called the well, `The well of the Living One, my beholder;' lo, between Kadesh and Bered."
"01016015","1","16","15","And Hagar beareth to Abram a son; and Abram calleth the name of his son, whom Hagar hath borne, Ishmael;"
"01016016","1","16","16","and Abram `is' a son of eighty and six years in Hagar's bearing Ishmael to Abram."
"01017001","1","17","1","And Abram is a son of ninety and nine years, and Jehovah appeareth unto Abram, and saith unto him, `I `am' God Almighty, walk habitually before Me, and be thou perfect;"
"01017002","1","17","2","and I give My covenant between Me and thee, and multiply thee very exceedingly.'"
"01017003","1","17","3","And Abram falleth upon his face, and God speaketh with him, saying,"
"01017004","1","17","4","`I -- lo, My covenant `is' with thee, and thou hast become father of a multitude of nations;"
"01017005","1","17","5","and thy name is no more called Abram, but thy name hath been Abraham, for father of a multitude of nations have I made thee;"
"01017006","1","17","6","and I have made thee exceeding fruitful, and made thee become nations, and kings go out from thee."
"01017007","1","17","7","`And I have established My covenant between Me and thee, and thy seed after thee, to their generations, for a covenant age-during, to become God to thee, and to thy seed after thee;"
"01017008","1","17","8","and I have given to thee, and to thy seed after thee, the land of thy sojournings, the whole land of Canaan, for a possession age-during, and I have become their God.'"
"01017009","1","17","9","And God saith unto Abraham, `And thou dost keep My covenant, thou and thy seed after thee, to their generations;"
"01017010","1","17","10","this `is' My covenant which ye keep between Me and you, and thy seed after thee: Every male of you `is' to be circumcised;"
"01017011","1","17","11","and ye have circumcised the flesh of your foreskin, and it hath become a token of a covenant between Me and you."
"01017012","1","17","12","`And a son of eight days is circumcised by you; every male to your generations, born in the house, or bought with money from any son of a stranger, who is not of thy seed;"
"01017013","1","17","13","he is certainly circumcised who `is' born in thine house, or bought with thy money; and My covenant hath become in your flesh a covenant age-during;"
"01017014","1","17","14","and an uncircumcised one, a male, the flesh of whose foreskin is not circumcised, even that person hath been cut off from his people; My covenant he hath broken.'"
"01017015","1","17","15","And God saith unto Abraham, `Sarai thy wife -- thou dost not call her name Sarai, for Sarah `is' her name;"
"01017016","1","17","16","and I have blessed her, and have also given to thee a son from her; and I have blessed her, and she hath become nations -- kings of peoples are from her.'"
"01017017","1","17","17","And Abraham falleth upon his face, and laugheth, and saith in his heart, `To the son of an hundred years is one born? or doth Sarah -- daughter of ninety years -- bear?'"
"01017018","1","17","18","And Abraham saith unto God, `O that Ishmael may live before Thee;'"
"01017019","1","17","19","and God saith, `Sarah thy wife is certainly bearing a son to thee, and thou hast called his name Isaac, and I have established My covenant with him, for a covenant age-during, to his seed after him."
"01017020","1","17","20","As to Ishmael, I have heard thee; lo, I have blessed him, and made him fruitful, and multiplied him, very exceedingly; twelve princes doth he beget, and I have made him become a great nation;"
"01017021","1","17","21","and My covenant I establish with Isaac, whom Sarah doth bear to thee at this appointed time in the next year;'"
"01017022","1","17","22","and He finisheth speaking with him, and God goeth up from Abraham."
"01017023","1","17","23","And Abraham taketh Ishmael his son, and all those born in his house, and all those bought with his money -- every male among the men of Abraham's house -- and circumciseth the flesh of their foreskin, in this self-same day, as God hath spoken with him."
"01017024","1","17","24","And Abraham `is' a son of ninety and nine years in the flesh of his foreskin being circumcised;"
"01017025","1","17","25","and Ishmael his son `is' a son of thirteen years in the flesh of his foreskin being circumcised;"
"01017026","1","17","26","in this self-same day hath Abraham been circumcised, and Ishmael his son;"
"01017027","1","17","27","and all the men of his house -- born in the house, and bought with money from the son of a stranger -- have been circumcised with him."
"01018001","1","18","1","And Jehovah appeareth unto him among the oaks of Mamre, and he is sitting at the opening of the tent, about the heat of the day;"
"01018002","1","18","2","and he lifteth up his eyes and looketh, and lo, three men standing by him, and he seeth, and runneth to meet them from the opening of the tent, and boweth himself towards the earth,"
"01018003","1","18","3","And he saith, `My Lord, if, I pray thee, I have found grace in thine eyes, do not, I pray thee, pass on from thy servant;"
"01018004","1","18","4","let, I pray thee, a little water be accepted, and wash your feet, and recline under the tree;"
"01018005","1","18","5","and I bring a piece of bread, and support ye your heart; afterwards pass on, for therefore have ye passed over unto your servant;' and they say, `So mayest thou do as thou has spoken.'"
"01018006","1","18","6","And Abraham hasteth towards the tent, unto Sarah, and saith, `Hasten three measures of flour-meal, knead, and make cakes;'"
"01018007","1","18","7","and Abraham ran unto the herd, and taketh a son of the herd, tender and good, and giveth unto the young man, and he hasteth to prepare it;"
"01018008","1","18","8","and he taketh butter and milk, and the son of the herd which he hath prepared, and setteth before them; and he is standing by them under the tree, and they do eat."
"01018009","1","18","9","And they say unto him, `Where `is' Sarah thy wife?' and he saith, `Lo -- in the tent;'"
"01018010","1","18","10","and he saith, `returning I return unto thee, about the time of life, and lo, to Sarah thy wife a son.'"
"01018011","1","18","11","And Sarah is hearkening at the opening of the tent, which is behind him;"
"01018012","1","18","12","and Abraham and Sarah `are' aged, entering into days -- the way of women hath ceased to be to Sarah;"
"01018013","1","18","13","and Sarah laugheth in her heart, saying, `After I have waxed old I have had pleasure! -- my lord also `is' old!'"
"01018014","1","18","14","And Jehovah saith unto Abraham, `Why `is' this? Sarah hath laughed, saying, Is it true really -- I bear -- and I am aged? Is any thing too wonderful for Jehovah? at the appointed time I return unto thee, about the time of life, and Sarah hath a son.'"
"01018015","1","18","15","And Sarah denieth, saying, `I did not laugh;' for she hath been afraid; and He saith, `Nay, but thou didst laugh.'"
"01018016","1","18","16","And the men rise from thence, and look on the face of Sodom, and Abraham is going with them to send them away;"
"01018017","1","18","17","and Jehovah said, `Am I concealing from Abraham that which I am doing,"
"01018018","1","18","18","and Abraham certainly becometh a nation great and mighty, and blessed in him have been all nations of the earth?"
"01018019","1","18","19","for I have known him, that he commandeth his children, and his house after him (and they have kept the way of Jehovah), to do righteousness and judgment, that Jehovah may bring on Abraham that which He hath spoken concerning him.'"
"01018020","1","18","20","And Jehovah saith, `The cry of Sodom and Gomorrah -- because great; and their sin -- because exceeding grievous:"
"01018021","1","18","21","I go down now, and see whether according to its cry which is coming unto Me they have done completely -- and if not -- I know;'"
"01018022","1","18","22","and the men turn from thence, and go towards Sodom; and Abraham is yet standing before Jehovah."
"01018023","1","18","23","And Abraham draweth nigh and saith, `Dost Thou also consume righteous with wicked?"
"01018024","1","18","24","peradventure there are fifty righteous in the midst of the city; dost Thou also consume, and not bear with the place for the sake of the fifty -- the righteous who `are' in its midst?"
"01018025","1","18","25","Far be it from Thee to do according to this thing, to put to death the righteous with the wicked; that it hath been -- as the righteous so the wicked -- far be it from Thee; doth the Judge of all the earth not do justice?'"
"01018026","1","18","26","And Jehovah saith, `If I find in Sodom fifty righteous in the midst of the city, then have I borne with all the place for their sake.'"
"01018027","1","18","27","And Abraham answereth and saith, `Lo, I pray thee, I have willed to speak unto the Lord, and I -- dust and ashes;"
"01018028","1","18","28","peradventure there are lacking five of the fifty righteous -- dost Thou destroy for five the whole of the city?' and He saith, `I destroy `it' not, if I find there forty and five.'"
"01018029","1","18","29","And he addeth again to speak unto Him and saith, `Peradventure there are found there forty?' and He saith, `I do `it' not, because of the forty.'"
"01018030","1","18","30","And he saith, `Let it not be, I Pray thee, displeasing to the Lord, and I speak: peradventure there are found there thirty?' and He saith, `I do `it' not, if I find there thirty.'"
"01018031","1","18","31","And he saith, `Lo, I pray thee, I have willed to speak unto the Lord: peradventure there are found there twenty?' and He saith, `I do not destroy `it', because of the twenty.'"
"01018032","1","18","32","And he saith, `Let it not be, I pray Thee, displeasing to the Lord, and I speak only this time: peradventure there are found there ten?' and He saith, `I do not destroy `it', because of the ten.'"
"01018033","1","18","33","And Jehovah goeth on, when He hath finished speaking unto Abraham, and Abraham hath turned back to his place."
"01019001","1","19","1","And two of the messengers come towards Sodom at even, and Lot is sitting at the gate of Sodom, and Lot seeth, and riseth to meet them, and boweth himself -- face to the earth,"
"01019002","1","19","2","and he saith, `Lo, I pray you, my lords, turn aside, I pray you, unto the house of your servant, and lodge, and wash your feet -- then ye have risen early and gone on your way;' and they say, `Nay, but in the broad place we do lodge.'"
"01019003","1","19","3","And he presseth on them greatly, and they turn aside unto him, and come in unto his house; and he maketh for them a banquet, and hath baked unleavened things; and they do eat."
"01019004","1","19","4","Before they lie down, the men of the city -- men of Sodom -- have come round about against the house, from young even unto aged, all the people from the extremity;"
"01019005","1","19","5","and they call unto Lot and say to him, `Where `are' the men who have come in unto thee to-night? bring them out unto us, and we know them.'"
"01019006","1","19","6","And Lot goeth out unto them, to the opening, and the door hath shut behind him,"
"01019007","1","19","7","and saith, `Do not, I pray you, my brethren, do evil;"
"01019008","1","19","8","lo, I pray you, I have two daughters, who have not known any one; let me, I pray you, bring them out unto you, and do to them as `is' good in your eyes; only to these men do not anything, for therefore have they come in within the shadow of my roof.'"
"01019009","1","19","9","And they say, `Come nigh hither;' they say also, `This one hath come in to sojourn, and he certainly judgeth! now, we do evil to thee more than `to' them;' and they press against the man, against Lot greatly, and come nigh to break the door."
"01019010","1","19","10","And the men put forth their hand, and bring in Lot unto them, into the house, and have shut the door;"
"01019011","1","19","11","and the men who `are' at the opening of the house they have smitten with blindness, from small even unto great, and they weary themselves to find the opening."
"01019012","1","19","12","And the men say unto Lot, `Whom hast thou here still? son-in-law, thy sons also, and thy daughters, and all whom thou hast in the city, bring out from this place;"
"01019013","1","19","13","for we are destroying this place, for their cry hath been great `before' the face of Jehovah, and Jehovah doth send us to destroy it.'"
"01019014","1","19","14","And Lot goeth out, and speaketh unto his sons-in-law, those taking his daughters, and saith, `Rise, go out from this place, for Jehovah is destroying the city;' and he is as `one' mocking in the eyes of his sons-in-law."
"01019015","1","19","15","And when the dawn hath ascended, then the messengers press upon Lot, saying, `Rise, take thy wife, and thy two daughters who are found present, lest thou be consumed in the iniquity of the city.'"
"01019016","1","19","16","And he lingereth, and the men lay hold on his hand, and on the hand of his wife, and on the hand of his two daughters, through the mercy of Jehovah unto him, and they bring him out, and cause him to rest without the city."
"01019017","1","19","17","And it cometh to pass when he hath brought them out without, that he saith, `Escape for thy life; look not expectingly behind thee, nor stand thou in all the circuit; to the mountain escape, lest thou be consumed.'"
"01019018","1","19","18","And Lot saith unto them, `Not `so', I pray thee, my lord;"
"01019019","1","19","19","lo, I pray thee, thy servant hath found grace in thine eyes, and thou dost make great thy kindness which thou hast done with me by saving my life, and I am unable to escape to the mountain, lest the evil cleave `to' me, and I have died;"
"01019020","1","19","20","lo, I pray thee, this city `is' near to flee thither, and it `is' little; let me escape, I pray thee, thither, (is it not little?) and my soul doth live.'"
"01019021","1","19","21","And he saith unto him, `Lo, I have accepted thy face also for this thing, without overthrowing the city `for' which thou hast spoken;"
"01019022","1","19","22","haste, escape thither, for I am not able to do anything till thine entering thither;' therefore hath he calleth the name of the city Zoar."
"01019023","1","19","23","The sun hath gone out on the earth, and Lot hath entered into Zoar,"
"01019024","1","19","24","and Jehovah hath rained upon Sodom and upon Gomorrah brimstone and fire from Jehovah, from the heavens;"
"01019025","1","19","25","and He overthroweth these cities, and all the circuit, and all the inhabitants of the cities, and that which is shooting up from the ground."
"01019026","1","19","26","And his wife looketh expectingly from behind him, and she is -- a pillar of salt!"
"01019027","1","19","27","And Abraham riseth early in the morning, unto the place where he hath stood `before' the face of Jehovah;"
"01019028","1","19","28","and he looketh on the face of Sodom and Gomorrah, and on all the face of the land of the circuit, and seeth, and lo, the smoke of the land went up as smoke of the furnace."
"01019029","1","19","29","And it cometh to pass, in God's destroying the cities of the circuit, that God remembereth Abraham, and sendeth Lot out of the midst of the overthrow in the overthrowing of the cities in which Lot dwelt."
"01019030","1","19","30","And Lot goeth up out of Zoar, and dwelleth in the mountain, and his two daughters with him, for he hath been afraid of dwelling in Zoar, and he dwelleth in a cave, he and his two daughters."
"01019031","1","19","31","And the first-born saith unto the younger, `Our father `is' old, and a man there is not in the earth to come in unto us, as `is' the way of all the earth;"
"01019032","1","19","32","come, we cause our father to drink wine, and lie with him, and preserve from our father -- a seed.'"
"01019033","1","19","33","And they cause their father to drink wine on that night; and the first-born goeth in, and lieth with her father, and he hath not known in her lying down, or in her rising up."
"01019034","1","19","34","And it cometh to pass, on the morrow, that the first-born saith unto the younger, `Lo, I have lain yesterday-night with my father: we cause him to drink wine also to-night, and go thou in, lie with him, and we preserve from our father -- a seed.'"
"01019035","1","19","35","And they cause their father to drink wine on that night also, and the younger riseth and lieth with him, and he hath not known in her lying down, or in her rising up."
"01019036","1","19","36","And the two daughters of Lot conceive from their father,"
"01019037","1","19","37","and the first-born beareth a son, and calleth his name Moab; he `is' father of Moab unto this day;"
"01019038","1","19","38","as to the younger, she also hath born a son, and calleth his name Ben-Ammi: he `is' father of the Beni-Ammon unto this day."
"01020001","1","20","1","And Abraham journeyeth from thence toward the land of the south, and dwelleth between Kadesh and Shur, and sojourneth in Gerar;"
"01020002","1","20","2","and Abraham saith concerning Sarah his wife, `She is my sister;' and Abimelech king of Gerar sendeth and taketh Sarah."
"01020003","1","20","3","And God cometh in unto Abimelech in a dream of the night, and saith to him, `Lo, thou `art' a dead man, because of the woman whom thou hast taken -- and she married to a husband.'"
"01020004","1","20","4","And Abimelech hath not drawn near unto her, and he saith, `Lord, also a righteous nation dost thou slay?"
"01020005","1","20","5","hath not he himself said to me, She `is' my sister! and she, even she herself, said, He `is' my brother; in the integrity of my heart, and in the innocency of my hands, I have done this.'"
"01020006","1","20","6","And God saith unto him in the dream, `Yea, I -- I have known that in the integrity of thy heart thou hast done this, and I withhold thee, even I, from sinning against Me, therefore I have not suffered thee to come against her;"
"01020007","1","20","7","and now send back the man's wife, for he `is' inspired, and he doth pray for thee, and live thou; and if thou do not send back, know that dying thou dost die, thou, and all that thou hast.'"
"01020008","1","20","8","And Abimelech riseth early in the morning, and calleth for all his servants, and speaketh all these words in their ears; and the men fear exceedingly;"
"01020009","1","20","9","and Abimelech calleth for Abraham, and saith to him, `What hast thou done to us? and what have I sinned against thee, that thou hast brought upon me, and upon my kingdom, a great sin? works which are not done thou hast done with me.'"
"01020010","1","20","10","Abimelech also saith unto Abraham, `What hast thou seen that thou hast done this thing?'"
"01020011","1","20","11","And Abraham saith, `Because I said, `Surely the fear of God is not in this place, and they have slain me for the sake of my wife;"
"01020012","1","20","12","and also, truly she is my sister, daughter of my father, only not daughter of my mother, and she becometh my wife;"
"01020013","1","20","13","and it cometh to pass, when God hath caused me to wander from my father's house, that I say to her, This `is' thy kindness which thou dost with me: at every place whither we come, say of me, He `is' my brother.'"
"01020014","1","20","14","And Abimelech taketh sheep and oxen, and servants and handmaids, and giveth to Abraham, and sendeth back to him Sarah his wife;"
"01020015","1","20","15","and Abimelech saith, `Lo, my land `is' before thee, where it is good in thine eyes, dwell;'"
"01020016","1","20","16","and to Sarah he hath said, `Lo, I have given a thousand silverlings to thy brother; lo, it is to thee a covering of eyes, to all who are with thee;' and by all this she is reasoned with."
"01020017","1","20","17","And Abraham prayeth unto God, and God healeth Abimelech and his wife, and his handmaids, and they bear:"
"01020018","1","20","18","for Jehovah restraining had restrained every womb of the house of Abimelech, because of Sarah, Abraham's wife."
"01021001","1","21","1","And Jehovah hath looked after Sarah as He hath said, and Jehovah doth to Sarah as He hath spoken;"
"01021002","1","21","2","and Sarah conceiveth, and beareth a son to Abraham, to his old age, at the appointed time that God hath spoken of with him;"
"01021003","1","21","3","and Abraham calleth the name of his son who is born to him, whom Sarah hath born to him -- Isaac;"
"01021004","1","21","4","and Abraham circumciseth Isaac his son, `being' a son of eight days, as God hath commanded him."
"01021005","1","21","5","And Abraham `is' a son of a hundred years in Isaac his son being born to him,"
"01021006","1","21","6","and Sarah saith, `God hath made laughter for me; every one who is hearing laugheth for me.'"
"01021007","1","21","7","She saith also, `Who hath said to Abraham, Sarah hath suckled sons, that I have born a son for his old age?'"
"01021008","1","21","8","And the lad groweth, and is weaned, and Abraham maketh a great banquet in the day of Isaac's being weaned;"
"01021009","1","21","9","and Sarah seeth the son of Hagar the Egyptian, whom she hath borne to Abraham, mocking,"
"01021010","1","21","10","and she saith to Abraham, `Cast out this handmaid and her son; for the son of this handmaid hath no possession with my son -- with Isaac.'"
"01021011","1","21","11","And the thing is very wrong in the eyes of Abraham, for his son's sake;"
"01021012","1","21","12","and God saith unto Abraham, `Let it not be wrong in thine eyes because of the youth, and because of thy handmaid: all that Sarah saith unto thee -- hearken to her voice, for in Isaac is a seed called to thee."
"01021013","1","21","13","As to the son of the handmaid also, for a nation I set him, because he `is' thy seed.'"
"01021014","1","21","14","And Abraham riseth early in the morning, and taketh bread, and a bottle of water, and giveth unto Hagar (placing `it' on her shoulder), also the lad, and sendeth her out; and she goeth on, and goeth astray in the wilderness of Beer-Sheba;"
"01021015","1","21","15","and the water is consumed from the bottle, and she placeth the lad under one of the shrubs."
"01021016","1","21","16","And she goeth and sitteth by herself over-against, afar off, about a bow-shot, for she said, `Let me not look on the death of the lad;' and she sitteth over-against, and lifteth up her voice, and weepeth."
"01021017","1","21","17","And God heareth the voice of the youth; and the messenger of God calleth unto Hagar from the heavens, and saith to her, `What to thee, Hagar? fear not; for God hath hearkened unto the voice of the youth where he `is';"
"01021018","1","21","18","rise, lift up the youth, and lay hold on him with thy hand, for for a great nation I set him.'"
"01021019","1","21","19","And God openeth her eyes, and she seeth a well of water, and she goeth and filleth the bottle `with' water, and causeth the youth to drink;"
"01021020","1","21","20","and God is with the youth, and he groweth, and dwelleth in the wilderness, and is an archer;"
"01021021","1","21","21","and he dwelleth in the wilderness of Paran, and his mother taketh for him a wife from the land of Egypt."
"01021022","1","21","22","And it cometh to pass at that time that Abimelech speaketh -- Phichol also, head of his host -- unto Abraham, saying, `God `is' with thee in all that thou art doing;"
"01021023","1","21","23","and now, swear to me by God here: thou dost not lie to me, or to my continuator, or to my successor; according to the kindness which I have done with thee thou dost with me, and with the land in which thou hast sojourned.'"
"01021024","1","21","24","And Abraham saith, `I -- I do swear.'"
"01021025","1","21","25","And Abraham reasoned with Abimelech concerning the matter of a well of water which Abimelech's servants have taken violently away,"
"01021026","1","21","26","and Abimelech saith, `I have not known who hath done this thing, and even thou didst not declare to me, and I also, I have not heard save to-day.'"
"01021027","1","21","27","And Abraham taketh sheep and oxen, and giveth to Abimelech, and they make, both of them, a covenant;"
"01021028","1","21","28","and Abraham setteth seven Lambs of the flock by themselves."
"01021029","1","21","29","And Abimelech saith unto Abraham, `What `are' they -- these seven lambs which thou hast set by themselves?'"
"01021030","1","21","30","And he saith, `For -- the seven lambs thou dost accept from my hand, so that it becometh a witness for me that I have digged this well;'"
"01021031","1","21","31","therefore hath he called that place `Beer-Sheba,' for there have both of them sworn."
"01021032","1","21","32","And they make a covenant in Beer-Sheba, and Abimelech riseth -- Phichol also, head of his host -- and they turn back unto the land of the Philistines;"
"01021033","1","21","33","and `Abraham' planteth a tamarask in Beer-Sheba, and preacheth there in the name of Jehovah, God age-during;"
"01021034","1","21","34","and Abraham sojourneth in the land of the Philistines many days."
"01022001","1","22","1","And it cometh to pass after these things that God hath tried Abraham, and saith unto him, `Abraham;' and he saith, `Here `am' I.'"
"01022002","1","22","2","And He saith, `Take, I pray thee, thy son, thine only one, whom thou hast loved, even Isaac, and go for thyself unto the land of Moriah, and cause him to ascend there for a burnt-offering on one of the mountains of which I speak unto thee.'"
"01022003","1","22","3","And Abraham riseth early in the morning, and saddleth his ass, and taketh two of his young men with him, and Isaac his son, and he cleaveth the wood of the burnt-offering, and riseth and goeth unto the place of which God hath spoken to him."
"01022004","1","22","4","On the third day -- Abraham lifteth up his eyes, and seeth the place from afar;"
"01022005","1","22","5","and Abraham saith unto his young men, `Remain by yourselves here with the ass, and I and the youth go yonder and worship, and turn back unto you.'"
"01022006","1","22","6","And Abraham taketh the wood of the burnt-offering, and placeth on Isaac his son, and he taketh in his hand the fire, and the knife; and they go on both of them together."
"01022007","1","22","7","And Isaac speaketh unto Abraham his father, and saith, `My father,' and he saith, `Here `am' I, my son.' And he saith, `Lo, the fire and the wood, and where the lamb for a burnt-offering?'"
"01022008","1","22","8","and Abraham saith, `God doth provide for Himself the lamb for a burnt-offering, my son;' and they go on both of them together."
"01022009","1","22","9","And they come in unto the place of which God hath spoken to him, and there Abraham buildeth the altar, and arrangeth the wood, and bindeth Isaac his son, and placeth him upon the altar above the wood;"
"01022010","1","22","10","and Abraham putteth forth his hand, and taketh the knife -- to slaughter his son."
"01022011","1","22","11","And the messenger of Jehovah calleth unto him from the heavens, and saith, `Abraham, Abraham;' and he saith, `Here `am' I;'"
"01022012","1","22","12","and He saith, `Put not forth thine hand unto the youth, nor do anything to him, for now I have known that thou art fearing God, and hast not withheld thy son, thine only one, from Me.'"
"01022013","1","22","13","And Abraham lifteth up his eyes, and looketh, and lo, a ram behind, seized in a thicket by its horns; and Abraham goeth, and taketh the ram, and causeth it to ascend for a burnt-offering instead of his son;"
"01022014","1","22","14","and Abraham calleth the name of that place `Jehovah-Jireh,' because it is said this day in the mount, `Jehovah doth provide.'"
"01022015","1","22","15","And the messenger of Jehovah calleth unto Abraham a second time from the heavens,"
"01022016","1","22","16","and saith, `By Myself I have sworn -- the affirmation of Jehovah -- that because thou hast done this thing, and hast not withheld thy son, thine only one --"
"01022017","1","22","17","that blessing I bless thee, and multiplying I multiply thy seed as stars of the heavens, and as sand which `is' on the sea-shore; and thy seed doth possess the gate of his enemies;"
"01022018","1","22","18","and blessed themselves in thy seed have all nations of the earth, because that thou hast hearkened to My voice.'"
"01022019","1","22","19","And Abraham turneth back unto his young men, and they rise and go together unto Beer-Sheba; and Abraham dwelleth in Beer-Sheba."
"01022020","1","22","20","And it cometh to pass after these things that it is declared to Abraham, saying, `Lo, Milcah hath borne, even she, sons to Nahor thy brother:"
"01022021","1","22","21","Huz his first-born, and Buz his brother; and Kemuel father of Aram,"
"01022022","1","22","22","and Chesed, and Hazo, and Pildash, and Jidlaph, and Bethuel;"
"01022023","1","22","23","and Bethuel hath begotten Rebekah;' these eight hath Milcah borne to Nahor, Abraham's brother;"
"01022024","1","22","24","and his concubine, whose name `is' Reumah, she also hath borne Tebah, and Gaham, and Tahash, and Maachah."
"01023001","1","23","1","And the life of Sarah is a hundred and twenty and seven years -- years of the life of Sarah;"
"01023002","1","23","2","and Sarah dieth in Kirjath-Arba, which `is' Hebron, in the land of Caanan, and Abraham goeth in to mourn for Sarah, and to bewail her."
"01023003","1","23","3","And Abraham riseth up from the presence of his dead, and speaketh unto the sons of Heth, saying,"
"01023004","1","23","4","`A sojourner and a settler I `am' with you; give to me a possession of a burying-place with you, and I bury my dead from before me.'"
"01023005","1","23","5","And the sons of Heth answer Abraham, saying to him,"
"01023006","1","23","6","`Hear us, my lord; a prince of God `art' thou in our midst; in the choice of our burying-places bury thy dead: none of us his burying-place doth withhold from thee, from burying thy dead.'"
"01023007","1","23","7","And Abraham riseth and boweth himself to the people of the land, to the sons of Heth,"
"01023008","1","23","8","and he speaketh with them, saying, `If it is your desire to bury my dead from before me, hear me, and meet for me with Ephron, son of Zoar;"
"01023009","1","23","9","and he giveth to me the cave of Machpelah, which he hath, which `is' in the extremity of his field; for full money doth he give it to me, in your midst, for a possession of a burying-place.'"
"01023010","1","23","10","And Ephron is sitting in the midst of the sons of Heth, and Ephron the Hittite answereth Abraham in the ears of the sons of Heth, of all those entering the gate of his city, saying,"
"01023011","1","23","11","`Nay, my lord, hear me: the field I have given to thee, and the cave that `is' in it, to thee I have given it; before the eyes of the sons of my people I have given it to thee -- bury thy dead.'"
"01023012","1","23","12","And Abraham boweth himself before the people of the land,"
"01023013","1","23","13","and speaketh unto Ephron in the ears of the people of the land, saying, `Only -- if thou wouldst hear me -- I have given the money of the field -- accept from me, and I bury my dead there.'"
"01023014","1","23","14","And Ephron answereth Abraham, saying to him,"
"01023015","1","23","15","`My lord, hear me: the land -- four hundred shekels of silver; between me and thee, what `is' it? -- thy dead bury.'"
"01023016","1","23","16","And Abraham hearkeneth unto Ephron, and Abraham weigheth to Ephron the silver which he hath spoken of in the ears of the sons of Heth, four hundred silver shekels, passing with the merchant."
"01023017","1","23","17","And established are the field of Ephron, which `is' in Machpelah, which `is' before Mamre, the field and the cave which `is' in it, and all the trees which `are' in the field, which `are' in all its border round about,"
"01023018","1","23","18","to Abraham by purchase, before the eyes of the sons of Heth, among all entering the gate of his city."
"01023019","1","23","19","And after this hath Abraham buried Sarah his wife at the cave of the field of Machpelah before Mamre (which `is' Hebron), in the land of Canaan;"
"01023020","1","23","20","and established are the field, and the cave which `is' in it, to Abraham for a possession of a burying-place, from the sons of Heth."
"01024001","1","24","1","And Abraham `is' old, he hath entered into days, and Jehovah hath blessed Abraham in all `things';"
"01024002","1","24","2","and Abraham saith unto his servant, the eldest of his house, who is ruling over all that he hath, `Put, I pray thee, thy hand under my thigh,"
"01024003","1","24","3","and I cause thee to swear by Jehovah, God of the heavens, and God of the earth, that thou dost not take a wife for my son from the daughters of the Canaanite, in the midst of whom I am dwelling;"
"01024004","1","24","4","but unto my land and unto my kindred dost thou go, and hast taken a wife for my son, for Isaac.'"
"01024005","1","24","5","And the servant saith unto him, `It may be the woman is not willing to come after me unto this land; do I at all cause thy son to turn back unto the land from whence thou camest out?'"
"01024006","1","24","6","And Abraham saith unto him, `Take heed to thyself, lest thou cause my son to turn back thither;"
"01024007","1","24","7","Jehovah, God of the heavens, who hath taken me from the house of my father, and from the land of my birth, and who hath spoken to me, and who hath sworn to me, saying, To thy seed I give this land, He doth send His messenger before thee, and thou hast taken a wife for my son from thence;"
"01024008","1","24","8","and if the woman be not willing to come after thee, then thou hast been acquitted from this mine oath: only my son thou dost not cause to turn back thither.'"
"01024009","1","24","9","And the servant putteth his hand under the thigh of Abraham his lord, and sweareth to him concerning this matter."
"01024010","1","24","10","And the servant taketh ten camels of the camels of his lord and goeth, also of all the goods of his lord in his hand, and he riseth, and goeth unto Aram-Naharaim, unto the city of Nahor;"
"01024011","1","24","11","and he causeth the camels to kneel at the outside of the city, at the well of water, at even-time, at the time of the coming out of the women who draw water."
"01024012","1","24","12","And he saith, `Jehovah, God of my lord Abraham, cause to meet, I pray Thee, before me this day -- (and do kindness with my lord Abraham;"
"01024013","1","24","13","lo, I am standing by the fountain of water, and daughters of the men of the city are coming out to draw water;"
