"58012014","58","12","14","peace pursue with all, and the separation, apart from which no one shall see the Lord,"
"58012015","58","12","15","looking diligently over lest any one be failing of the grace of God, lest any root of bitterness springing up may give trouble, and through this many may be defiled;"
"58012016","58","12","16","lest any one be a fornicator, or a profane person, as Esau, who in exchange for one morsel of food did sell his birthright,"
"58012017","58","12","17","for ye know that also afterwards, wishing to inherit the blessing, he was disapproved of, for a place of reformation he found not, though with tears having sought it."
"58012018","58","12","18","For ye came not near to the mount touched and scorched with fire, and to blackness, and darkness, and tempest,"
"58012019","58","12","19","and a sound of a trumpet, and a voice of sayings, which those having heard did entreat that a word might not be added to them,"
"58012020","58","12","20","for they were not bearing that which is commanded, `And if a beast may touch the mountain, it shall be stoned, or with an arrow shot through,'"
"58012021","58","12","21","and, (so terrible was the sight,) Moses said, `I am fearful exceedingly, and trembling.'"
"58012022","58","12","22","But, ye came to Mount Zion, and to a city of the living God, to the heavenly Jerusalem, and to myriads of messengers,"
"58012023","58","12","23","to the company and assembly of the first-born in heaven enrolled, and to God the judge of all, and to spirits of righteous men made perfect,"
"58012024","58","12","24","and to a mediator of a new covenant -- Jesus, and to blood of sprinkling, speaking better things than that of Abel!"
"58012025","58","12","25","See, may ye not refuse him who is speaking, for if those did not escape who refused him who upon earth was divinely speaking -- much less we who do turn away from him who `speaketh' from heaven,"
"58012026","58","12","26","whose voice the earth shook then, and now hath he promised, saying, `Yet once -- I shake not only the earth, but also the heaven;'"
"58012027","58","12","27","and this -- `Yet once' -- doth make evident the removal of the things shaken, as of things having been made, that the things not shaken may remain;"
"58012028","58","12","28","wherefore, a kingdom that cannot be shaken receiving, may we have grace, through which we may serve God well-pleasingly, with reverence and religious fear;"
"58012029","58","12","29","for also our God `is' a consuming fire."
"58013001","58","13","1","Let brotherly love remain;"
"58013002","58","13","2","of the hospitality be not forgetful, for through this unawares certain did entertain messengers;"
"58013003","58","13","3","be mindful of those in bonds, as having been bound with them, of those maltreated, as also yourselves being in the body;"
"58013004","58","13","4","honourable `is' the marriage in all, and the bed undefiled, and whoremongers and adulterers God shall judge."
"58013005","58","13","5","Without covetousness the behaviour, being content with the things present, for He hath said, `No, I will not leave, no, nor forsake thee,'"
"58013006","58","13","6","so that we do boldly say, `The Lord `is' to me a helper, and I will not fear what man shall do to me.'"
"58013007","58","13","7","Be mindful of those leading you, who did speak to you the word of God, whose faith -- considering the issue of the behaviour -- be imitating,"
"58013008","58","13","8","Jesus Christ yesterday and to-day the same, and to the ages;"
"58013009","58","13","9","with teachings manifold and strange be not carried about, for `it is' good that by grace the heart be confirmed, not with meats, in which they who were occupied were not profited;"
"58013010","58","13","10","we have an altar, of which to eat they have no authority who the tabernacle are serving,"
"58013011","58","13","11","for of those beasts whose blood is brought for sin into the holy places through the chief priest -- of these the bodies are burned without the camp."
"58013012","58","13","12","Wherefore, also Jesus -- that he might sanctify through `his' own blood the people -- without the gate did suffer;"
"58013013","58","13","13","now, then, may we go forth unto him without the camp, his reproach bearing;"
"58013014","58","13","14","for we have not here an abiding city, but the coming one we seek;"
"58013015","58","13","15","through him, then, we may offer up a sacrifice of praise always to God, that is, the fruit of lips, giving thanks to His name;"
"58013016","58","13","16","and of doing good, and of fellowship, be not forgetful, for with such sacrifices God is well-pleased."
"58013017","58","13","17","Be obedient to those leading you, and be subject, for these do watch for your souls, as about to give account, that with joy they may do this, and not sighing, for this `is' unprofitable to you."
"58013018","58","13","18","Pray for us, for we trust that we have a good conscience, in all things willing to behave well,"
"58013019","58","13","19","and more abundantly do I call upon `you' to do this, that more quickly I may be restored to you."
"58013020","58","13","20","And the God of the peace, who did bring up out of the dead the great shepherd of the sheep -- in the blood of an age-during covenant -- our Lord Jesus,"
"58013021","58","13","21","make you perfect in every good work to do His will, doing in you that which is well-pleasing before Him, through Jesus Christ, to whom `is' the glory -- to the ages of the ages! Amen."
"58013022","58","13","22","And I entreat you, brethren, suffer the word of the exhortation, for also through few words I have written to you."
"58013023","58","13","23","Know ye that the brother Timotheus is released, with whom, if he may come more shortly, I will see you."
"58013024","58","13","24","Salute all those leading you, and all the saints; salute you doth those from Italy:"
"58013025","58","13","25","the grace `is' with you all! Amen."
"59001001","59","1","1","James, of God and of the Lord Jesus Christ a servant, to the Twelve Tribes who are in the dispersion: Hail!"
"59001002","59","1","2","All joy count `it', my brethren, when ye may fall into temptations manifold;"
"59001003","59","1","3","knowing that the proof of your faith doth work endurance,"
"59001004","59","1","4","and let the endurance have a perfect work, that ye may be perfect and entire -- in nothing lacking;"
"59001005","59","1","5","and if any of you do lack wisdom, let him ask from God, who is giving to all liberally, and not reproaching, and it shall be given to him;"
"59001006","59","1","6","and let him ask in faith, nothing doubting, for he who is doubting hath been like a wave of the sea, driven by wind and tossed,"
"59001007","59","1","7","for let not that man suppose that he shall receive anything from the Lord --"
"59001008","59","1","8","a two-souled man `is' unstable in all his ways."
"59001009","59","1","9","And let the brother who is low rejoice in his exaltation,"
"59001010","59","1","10","and the rich in his becoming low, because as a flower of grass he shall pass away;"
"59001011","59","1","11","for the sun did rise with the burning heat, and did wither the grass, and the flower of it fell, and the grace of its appearance did perish, so also the rich in his way shall fade away!"
"59001012","59","1","12","Happy the man who doth endure temptation, because, becoming approved, he shall receive the crown of the life, which the Lord did promise to those loving Him."
"59001013","59","1","13","Let no one say, being tempted -- `From God I am tempted,' for God is not tempted of evil, and Himself doth tempt no one,"
"59001014","59","1","14","and each one is tempted, by his own desires being led away and enticed,"
"59001015","59","1","15","afterward the desire having conceived, doth give birth to sin, and the sin having been perfected, doth bring forth death."
"59001016","59","1","16","Be not led astray, my brethren beloved;"
"59001017","59","1","17","every good giving, and every perfect gift is from above, coming down from the Father of the lights, with whom is no variation, or shadow of turning;"
"59001018","59","1","18","having counselled, He did beget us with a word of truth, for our being a certain first-fruit of His creatures."
"59001019","59","1","19","So then, my brethren beloved, let every man be swift to hear, slow to speak, slow to anger,"
"59001020","59","1","20","for the wrath of a man the righteousness of God doth not work;"
"59001021","59","1","21","wherefore having put aside all filthiness and superabundance of evil, in meekness be receiving the engrafted word, that is able to save your souls;"
"59001022","59","1","22","and become ye doers of the word, and not hearers only, deceiving yourselves,"
"59001023","59","1","23","because, if any one is a hearer of the word and not a doer, this one hath been like to a man viewing his natural face in a mirror,"
"59001024","59","1","24","for he did view himself, and hath gone away, and immediately he did forget of what kind he was;"
"59001025","59","1","25","and he who did look into the perfect law -- that of liberty, and did continue there, this one -- not a forgetful hearer becoming, but a doer of work -- this one shall be happy in his doing."
"59001026","59","1","26","If any one doth think to be religious among you, not bridling his tongue, but deceiving his heart, of this one vain `is' the religion;"
"59001027","59","1","27","religion pure and undefiled with the God and Father is this, to look after orphans and widows in their tribulation -- unspotted to keep himself from the world."
"59002001","59","2","1","My brethren, hold not, in respect of persons, the faith of the glory of our Lord Jesus Christ,"
"59002002","59","2","2","for if there may come into your synagogue a man with gold ring, in gay raiment, and there may come in also a poor man in vile raiment,"
"59002003","59","2","3","and ye may look upon him bearing the gay raiment, and may say to him, `Thou -- sit thou here well,' and to the poor man may say, `Thou -- stand thou there, or, Sit thou here under my footstool,' --"
"59002004","59","2","4","ye did not judge fully in yourselves, and did become ill-reasoning judges."
"59002005","59","2","5","Hearken, my brethren beloved, did not God choose the poor of this world, rich in faith, and heirs of the reign that He promised to those loving Him?"
"59002006","59","2","6","and ye did dishonour the poor one; do not the rich oppress you and themselves draw you to judgment-seats;"
"59002007","59","2","7","do they not themselves speak evil of the good name that was called upon you?"
"59002008","59","2","8","If, indeed, royal law ye complete, according to the Writing, `Thou shalt love thy neighbour as thyself,' -- ye do well;"
"59002009","59","2","9","and if ye accept persons, sin ye do work, being convicted by the law as transgressors;"
"59002010","59","2","10","for whoever the whole law shall keep, and shall stumble in one `point', he hath become guilty of all;"
"59002011","59","2","11","for He who is saying, `Thou mayest not commit adultery,' said also, `Thou mayest do no murder;' and if thou shalt not commit adultery, and shalt commit murder, thou hast become a transgressor of law;"
"59002012","59","2","12","so speak ye and so do, as about by a law of liberty to be judged,"
"59002013","59","2","13","for the judgment without kindness `is' to him not having done kindness, and exult doth kindness over judgment."
"59002014","59","2","14","What `is' the profit, my brethren, if faith, any one may speak of having, and works he may not have? is that faith able to save him?"
"59002015","59","2","15","and if a brother or sister may be naked, and may be destitute of the daily food,"
"59002016","59","2","16","and any one of you may say to them, `Depart ye in peace, be warmed, and be filled,' and may not give to them the things needful for the body, what `is' the profit?"
"59002017","59","2","17","so also the faith, if it may not have works, is dead by itself."
"59002018","59","2","18","But say may some one, Thou hast faith, and I have works, shew me thy faith out of thy works, and I will shew thee out of my works my faith:"
"59002019","59","2","19","thou -- thou dost believe that God is one; thou dost well, and the demons believe, and they shudder!"
"59002020","59","2","20","And dost thou wish to know, O vain man, that the faith apart from the works is dead?"
"59002021","59","2","21","Abraham our father -- was not he declared righteous out of works, having brought up Isaac his son upon the altar?"
"59002022","59","2","22","dost thou see that the faith was working with his works, and out of the works the faith was perfected?"
"59002023","59","2","23","and fulfilled was the Writing that is saying, `And Abraham did believe God, and it was reckoned to him -- to righteousness;' and, `Friend of God' he was called."
"59002024","59","2","24","Ye see, then, that out of works is man declared righteous, and not out of faith only;"
"59002025","59","2","25","and in like manner also Rahab the harlot -- was she not out of works declared righteous, having received the messengers, and by another way having sent forth?"
"59002026","59","2","26","for as the body apart from the spirit is dead, so also the faith apart from the works is dead."
"59003001","59","3","1","Many teachers become not, my brethren, having known that greater judgment we shall receive,"
"59003002","59","3","2","for we all make many stumbles; if any one in word doth not stumble, this one `is' a perfect man, able to bridle also the whole body;"
"59003003","59","3","3","lo, the bits we put into the mouths of the horses for their obeying us, and their whole body we turn about;"
"59003004","59","3","4","lo, also the ships, being so great, and by fierce winds being driven, are led about by a very small helm, whithersoever the impulse of the helmsman doth counsel,"
"59003005","59","3","5","so also the tongue is a little member, and doth boast greatly; lo, a little fire how much wood it doth kindle!"
"59003006","59","3","6","and the tongue `is' a fire, the world of the unrighteousness, so the tongue is set in our members, which is spotting our whole body, and is setting on fire the course of nature, and is set on fire by the gehenna."
"59003007","59","3","7","For every nature, both of beasts and of fowls, both of creeping things and things of the sea, is subdued, and hath been subdued, by the human nature,"
"59003008","59","3","8","and the tongue no one of men is able to subdue, `it is' an unruly evil, full of deadly poison,"
"59003009","59","3","9","with it we do bless the God and Father, and with it we do curse the men made according to the similitude of God;"
"59003010","59","3","10","out of the same mouth doth come forth blessing and cursing; it doth not need, my brethren, these things so to happen;"
"59003011","59","3","11","doth the fountain out of the same opening pour forth the sweet and the bitter?"
"59003012","59","3","12","is a fig-tree able, my brethren, olives to make? or a vine figs? so no fountain salt and sweet water `is able' to make."
"59003013","59","3","13","Who `is' wise and intelligent among you? let him shew out of the good behaviour his works in meekness of wisdom,"
"59003014","59","3","14","and if bitter zeal ye have, and rivalry in your heart, glory not, nor lie against the truth;"
"59003015","59","3","15","this wisdom is not descending from above, but earthly, physical, demon-like,"
"59003016","59","3","16","for where zeal and rivalry `are', there is insurrection and every evil matter;"
"59003017","59","3","17","and the wisdom from above, first, indeed, is pure, then peaceable, gentle, easily entreated, full of kindness and good fruits, uncontentious, and unhypocritical: --"
"59003018","59","3","18","and the fruit of the righteousness in peace is sown to those making peace."
"59004001","59","4","1","Whence `are' wars and fightings among you? not thence -- out of your passions, that are as soldiers in your members?"
"59004002","59","4","2","ye desire, and ye have not; ye murder, and are zealous, and are not able to attain; ye fight and war, and ye have not, because of your not asking;"
"59004003","59","4","3","ye ask, and ye receive not, because evilly ye ask, that in your pleasures ye may spend `it'."
"59004004","59","4","4","Adulterers and adulteresses! have ye not known that friendship of the world is enmity with God? whoever, then, may counsel to be a friend of the world, an enemy of God he is set."
"59004005","59","4","5","Do ye think that emptily the Writing saith, `To envy earnestly desireth the spirit that did dwell in us,'"
"59004006","59","4","6","and greater grace he doth give, wherefore he saith, `God against proud ones doth set Himself up, and to lowly ones He doth give grace?'"
"59004007","59","4","7","be subject, then, to God; stand up against the devil, and he will flee from you;"
"59004008","59","4","8","draw nigh to God, and He will draw nigh to you; cleanse hands, ye sinners! and purify hearts, ye two-souled!"
"59004009","59","4","9","be exceeding afflicted, and mourn, and weep, let your laughter to mourning be turned, and the joy to heaviness;"
"59004010","59","4","10","be made low before the Lord, and He shall exalt you."
"59004011","59","4","11","Speak not one against another, brethren; he who is speaking against a brother, and is judging his brother, doth speak against law, and doth judge law, and if law thou dost judge, thou art not a doer of law but a judge;"
"59004012","59","4","12","one is the lawgiver, who is able to save and to destroy; thou -- who art thou that dost judge the other?"
"59004013","59","4","13","Go, now, ye who are saying, `To-day and to-morrow we will go on to such a city, and will pass there one year, and traffic, and make gain;'"
"59004014","59","4","14","who do not know the thing of the morrow; for what is your life? for it is a vapour that is appearing for a little, and then is vanishing;"
"59004015","59","4","15","instead of your saying, `If the Lord may will, we shall live, and do this or that;'"
"59004016","59","4","16","and now ye glory in your pride; all such glorying is evil;"
"59004017","59","4","17","to him, then, knowing to do good, and not doing, sin it is to him."
"59005001","59","5","1","Go, now, ye rich! weep, howling over your miseries that are coming upon `you';"
"59005002","59","5","2","your riches have rotted, and your garments have become moth-eaten;"
"59005003","59","5","3","your gold and silver have rotted, and the rust of them for a testimony shall be to you, and shall eat your flesh as fire. Ye made treasure in the last days!"
"59005004","59","5","4","lo, the reward of the workmen, of those who in-gathered your fields, which hath been fraudulently kept back by you -- doth cry out, and the exclamations of those who did reap into the ears of the Lord of Sabaoth have entered;"
"59005005","59","5","5","ye did live in luxury upon the earth, and were wanton; ye did nourish your hearts, as in a day of slaughter;"
"59005006","59","5","6","ye did condemn -- ye did murder the righteous one, he doth not resist you."
"59005007","59","5","7","Be patient, then, brethren, till the presence of the Lord; lo, the husbandman doth expect the precious fruit of the earth, being patient for it, till he may receive rain -- early and latter;"
"59005008","59","5","8","be patient, ye also; establish your hearts, because the presence of the Lord hath drawn nigh;"
"59005009","59","5","9","murmur not against one another, brethren, that ye may not be condemned; lo, the Judge before the door hath stood."
"59005010","59","5","10","An example take ye of the suffering of evil, my brethren, and of the patience, the prophets who did speak in the name of the Lord;"
"59005011","59","5","11","lo, we call happy those who are enduring; the endurance of Job ye heard of, and the end of the Lord ye have seen, that very compassionate is the Lord, and pitying."
"59005012","59","5","12","And before all things, my brethren, do not swear, neither by the heaven, neither by the earth, neither by any other oath, and let your Yes be Yes, and the No, No; that under judgment ye may not fall."
"59005013","59","5","13","Doth any one suffer evil among you? let him pray; is any of good cheer? let him sing psalms;"
"59005014","59","5","14","is any infirm among you? let him call for the elders of the assembly, and let them pray over him, having anointed him with oil, in the name of the Lord,"
"59005015","59","5","15","and the prayer of the faith shall save the distressed one, and the Lord shall raise him up, and if sins he may have committed, they shall be forgiven to him."
"59005016","59","5","16","Be confessing to one another the trespasses, and be praying for one another, that ye may be healed; very strong is a working supplication of a righteous man;"
"59005017","59","5","17","Elijah was a man like affected as we, and with prayer he did pray -- not to rain, and it did not rain upon the land three years and six months;"
"59005018","59","5","18","and again he did pray, and the heaven did give rain, and the land did bring forth her fruit."
"59005019","59","5","19","Brethren, if any among you may go astray from the truth, and any one may turn him back,"
"59005020","59","5","20","let him know that he who did turn back a sinner from the straying of his way shall save a soul from death, and shall cover a multitude of sins."
"60001001","60","1","1","Peter, an apostle of Jesus Christ, to the choice sojourners of the dispersion of Pontus, Galatia, Cappadocia, Asia, and Bithynia,"
"60001002","60","1","2","according to a foreknowledge of God the Father, in sanctification of the Spirit, to obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied!"
"60001003","60","1","3","Blessed `is' the God and Father of our Lord Jesus Christ, who, according to the abundance of His kindness did beget us again to a living hope, through the rising again of Jesus Christ out of the dead,"
"60001004","60","1","4","to an inheritance incorruptible, and undefiled, and unfading, reserved in the heavens for you,"
"60001005","60","1","5","who, in the power of God are being guarded, through faith, unto salvation, ready to be revealed in the last time,"
"60001006","60","1","6","in which ye are glad, a little now, if it be necessary, being made to sorrow in manifold trials,"
"60001007","60","1","7","that the proof of your faith -- much more precious than of gold that is perishing, and through fire being approved -- may be found to praise, and honour, and glory, in the revelation of Jesus Christ,"
"60001008","60","1","8","whom, not having seen, ye love, in whom, now not seeing and believing, ye are glad with joy unspeakable and glorified,"
"60001009","60","1","9","receiving the end of your faith -- salvation of souls;"
"60001010","60","1","10","concerning which salvation seek out and search out did prophets who concerning the grace toward you did prophecy,"
"60001011","60","1","11","searching in regard to what or what manner of time the Spirit of Christ that was in them was manifesting, testifying beforehand the sufferings of Christ and the glory after these,"
"60001012","60","1","12","to whom it was revealed, that not to themselves, but to us they were ministering these, which now were told to you (through those who did proclaim good news to you,) in the Holy Spirit sent from heaven, to which things messengers do desire to bend looking."
"60001013","60","1","13","Wherefore having girded up the loins of your mind, being sober, hope perfectly upon the grace that is being brought to you in the revelation of Jesus Christ,"
"60001014","60","1","14","as obedient children, not fashioning yourselves to the former desires in your ignorance,"
"60001015","60","1","15","but according as He who did call you `is' holy, ye also, become holy in all behaviour,"
"60001016","60","1","16","because it hath been written, `Become ye holy, because I am holy;'"
"60001017","60","1","17","and if on the Father ye do call, who without acceptance of persons is judging according to the work of each, in fear the time of your sojourn pass ye,"
"60001018","60","1","18","having known that, not with corruptible things -- silver or gold -- were ye redeemed from your foolish behaviour delivered by fathers,"
"60001019","60","1","19","but with precious blood, as of a lamb unblemished and unspotted -- Christ's --"
"60001020","60","1","20","foreknown, indeed, before the foundation of the world, and manifested in the last times because of you,"
"60001021","60","1","21","who through him do believe in God, who did raise out of the dead, and glory to him did give, so that your faith and hope may be in God."
"60001022","60","1","22","Your souls having purified in the obedience of the truth through the Spirit to brotherly love unfeigned, out of a pure heart one another love ye earnestly,"
"60001023","60","1","23","being begotten again, not out of seed corruptible, but incorruptible, through a word of God -- living and remaining -- to the age;"
"60001024","60","1","24","because all flesh `is' as grass, and all glory of man as flower of grass; wither did the grass, and the flower of it fell away,"
"60001025","60","1","25","and the saying of the Lord doth remain -- to the age; and this is the saying that was proclaimed good news to you."
"60002001","60","2","1","Having put aside, then, all evil, and all guile, and hypocrisies, and envyings, and all evil speakings,"
"60002002","60","2","2","as new-born babes the word's pure milk desire ye, that in it ye may grow,"
"60002003","60","2","3","if so be ye did taste that the Lord `is' gracious,"
"60002004","60","2","4","to whom coming -- a living stone -- by men, indeed, having been disapproved of, but with God choice, precious,"
"60002005","60","2","5","and ye yourselves, as living stones, are built up, a spiritual house, a holy priesthood, to offer up spiritual sacrifices acceptable to God through Jesus Christ."
"60002006","60","2","6","Wherefore, also, it is contained in the Writing: `Lo, I lay in Zion a chief corner-stone, choice, precious, and he who is believing on him may not be put to shame;'"
"60002007","60","2","7","to you, then, who are believing `is' the preciousness; and to the unbelieving, a stone that the builders disapproved of, this one did become for the head of a corner,"
"60002008","60","2","8","and a stone of stumbling and a rock of offence -- who are stumbling at the word, being unbelieving, -- to which also they were set;"
"60002009","60","2","9","and ye `are' a choice race, a royal priesthood, a holy nation, a people acquired, that the excellences ye may shew forth of Him who out of darkness did call you to His wondrous light;"
"60002010","60","2","10","who `were' once not a people, and `are' now the people of God; who had not found kindness, and now have found kindness."
"60002011","60","2","11","Beloved, I call upon `you', as strangers and sojourners, to keep from the fleshly desires, that war against the soul,"
"60002012","60","2","12","having your behaviour among the nations right, that in that which they speak against you as evil-doers, of the good works having beheld, they may glorify God in a day of inspection."
"60002013","60","2","13","Be subject, then, to every human creation, because of the Lord, whether to a king, as the highest,"
"60002014","60","2","14","whether to governors, as to those sent through him, for punishment, indeed, of evil-doers, and a praise of those doing good;"
"60002015","60","2","15","because, so is the will of God, doing good, to put to silence the ignorance of the foolish men;"
"60002016","60","2","16","as free, and not having the freedom as the cloak of the evil, but as servants of God;"
"60002017","60","2","17","to all give ye honour; the brotherhood love ye; God fear ye; the king honour ye."
"60002018","60","2","18","The domestics! be subjecting yourselves in all fear to the masters, not only to the good and gentle, but also to the cross;"
"60002019","60","2","19","for this `is' gracious, if because of conscience toward God any one doth endure sorrows, suffering unrighteously;"
"60002020","60","2","20","for what renown `is it', if sinning and being buffeted, ye do endure `it'? but if, doing good and suffering `for it', ye do endure, this `is' gracious with God,"
"60002021","60","2","21","for to this ye were called, because Christ also did suffer for you, leaving to you an example, that ye may follow his steps,"
"60002022","60","2","22","who did not commit sin, nor was guile found in his mouth,"
"60002023","60","2","23","who being reviled -- was not reviling again, suffering -- was not threatening, and was committing himself to Him who is judging righteously,"
"60002024","60","2","24","who our sins himself did bear in his body, upon the tree, that to the sins having died, to the righteousness we may live; by whose stripes ye were healed,"
"60002025","60","2","25","for ye were as sheep going astray, but ye turned back now to the shepherd and overseer of your souls."
"60003001","60","3","1","In like manner, the wives, be ye subject to your own husbands, that even if certain are disobedient to the word, through the conversation of the wives, without the word, they may be won,"
"60003002","60","3","2","having beheld your pure behaviour in fear,"
"60003003","60","3","3","whose adorning -- let it not be that which is outward, of plaiting of hair, and of putting around of things of gold, or of putting on of garments,"
"60003004","60","3","4","but -- the hidden man of the heart, in the incorruptible thing of the meek and quiet spirit, which is, before God, of great price,"
"60003005","60","3","5","for thus once also the holy women who did hope on God, were adorning themselves, being subject to their own husbands,"
"60003006","60","3","6","as Sarah was obedient to Abraham, calling him `sir,' of whom ye did become daughters, doing good, and not fearing any terror."
"60003007","60","3","7","The husbands, in like manner, dwelling with `them', according to knowledge, as to a weaker vessel -- to the wife -- imparting honour, as also being heirs together of the grace of life, that your prayers be not hindered."
"60003008","60","3","8","And finally, being all of one mind, having fellow-feeling, loving as brethren, compassionate, courteous,"
"60003009","60","3","9","not giving back evil for evil, or railing for railing, and on the contrary, blessing, having known that to this ye were called, that a blessing ye may inherit;"
"60003010","60","3","10","for `he who is willing to love life, and to see good days, let him guard his tongue from evil, and his lips -- not to speak guile;"
"60003011","60","3","11","let him turn aside from evil, and do good, let him seek peace and pursue it;"
"60003012","60","3","12","because the eyes of the Lord `are' upon the righteous, and His ears -- to their supplication, and the face of the Lord `is' upon those doing evil;'"
"60003013","60","3","13","and who `is' he who will be doing you evil, if of Him who is good ye may become imitators?"
"60003014","60","3","14","but if ye also should suffer because of righteousness, happy `are ye'! and of their fear be not afraid, nor be troubled,"
"60003015","60","3","15","and the Lord God sanctify in your hearts. And `be' ready always for defence to every one who is asking of you an account concerning the hope that `is' in you, with meekness and fear;"
"60003016","60","3","16","having a good conscience, that in that in which they speak against you as evil-doers, they may be ashamed who are traducing your good behaviour in Christ;"
"60003017","60","3","17","for `it is' better doing good, if the will of God will it, to suffer, than doing evil;"
"60003018","60","3","18","because also Christ once for sin did suffer -- righteous for unrighteous -- that he might lead us to God, having been put to death indeed, in the flesh, and having been made alive in the spirit,"
"60003019","60","3","19","in which also to the spirits in prison having gone he did preach,"
"60003020","60","3","20","who sometime disbelieved, when once the long-suffering of God did wait, in days of Noah -- an ark being preparing -- in which few, that is, eight souls, were saved through water;"
"60003021","60","3","21","also to which an antitype doth now save us -- baptism, (not a putting away of the filth of flesh, but the question of a good conscience in regard to God,) through the rising again of Jesus Christ,"
"60003022","60","3","22","who is at the right hand of God, having gone on to heaven -- messengers, and authorities, and powers, having been subjected to him."
"60004001","60","4","1","Christ, then, having suffered for us in the flesh, ye also with the same mind arm yourselves, because he who did suffer in the flesh hath done with sin,"
"60004002","60","4","2","no more in the desires of men, but in the will of God, to live the rest of the time in the flesh;"
"60004003","60","4","3","for sufficient to us `is' the past time of life the will of the nations to have wrought, having walked in lasciviousnesses, desires, excesses of wines, revelings, drinking-bouts, and unlawful idolatries,"
"60004004","60","4","4","in which they think it strange -- your not running with them to the same excess of dissoluteness, speaking evil,"
"60004005","60","4","5","who shall give an account to Him who is ready to judge living and dead,"
"60004006","60","4","6","for for this also to dead men was good news proclaimed, that they may be judged, indeed, according to men in the flesh, and may live according to God in the spirit."
"60004007","60","4","7","And of all things the end hath come nigh; be sober-minded, then, and watch unto the prayers,"
"60004008","60","4","8","and, before all things, to one another having the earnest love, because the love shall cover a multitude of sins;"
"60004009","60","4","9","hospitable to one another, without murmuring;"
"60004010","60","4","10","each, according as he received a gift, to one another ministering it, as good stewards of the manifold grace of God;"
"60004011","60","4","11","if any one doth speak -- `as oracles of God;' if any one doth minister -- `as of the ability which God doth supply;' that in all things God may be glorified through Jesus Christ, to whom is the glory and the power -- to the ages of the ages. Amen."
"60004012","60","4","12","Beloved, think it not strange at the fiery suffering among you that is coming to try you, as if a strange thing were happening to you,"
"60004013","60","4","13","but, according as ye have fellowship with the sufferings of the Christ, rejoice ye, that also in the revelation of his glory ye may rejoice -- exulting;"
"60004014","60","4","14","if ye be reproached in the name of Christ -- happy `are ye', because the Spirit of glory and of God upon you doth rest; in regard, indeed, to them, he is evil-spoken of, and in regard to you, he is glorified;"
"60004015","60","4","15","for let none of you suffer as a murderer, or thief, or evil-doer, or as an inspector into other men's matters;"
"60004016","60","4","16","and if as a Christian, let him not be ashamed; and let him glorify God in this respect;"
"60004017","60","4","17","because it is the time of the beginning of the judgment from the house of God, and if first from us, what the end of those disobedient to the good news of God?"
"60004018","60","4","18","And if the righteous man is scarcely saved, the ungodly and sinner -- where shall he appear?"
"60004019","60","4","19","so that also those suffering according to the will of god, as to a stedfast Creator, let them commit their own souls in good doing."
"60005001","60","5","1","Elders who `are' among you, I exhort, who `am' a fellow-elder, and a witness of the sufferings of the Christ, and of the glory about to be revealed a partaker,"
"60005002","60","5","2","feed the flock of God that `is' among you, overseeing not constrainedly, but willingly, neither for filthy lucre, but of a ready mind,"
"60005003","60","5","3","neither as exercising lordship over the heritages, but patterns becoming of the flock,"
"60005004","60","5","4","and at the manifestation of the chief Shepherd, ye shall receive the unfading crown of glory."
"60005005","60","5","5","In like manner, ye younger, be subject to elders, and all to one another subjecting yourselves; with humble-mindedness clothe yourselves, because God the proud doth resist, but to the humble He doth give grace;"
"60005006","60","5","6","be humbled, then, under the powerful hand of God, that you He may exalt in good time,"
"60005007","60","5","7","all your care having cast upon Him, because He careth for you."
"60005008","60","5","8","Be sober, vigilant, because your opponent the devil, as a roaring lion, doth walk about, seeking whom he may swallow up,"
"60005009","60","5","9","whom resist, stedfast in the faith, having known the same sufferings to your brotherhood in the world to be accomplished."
"60005010","60","5","10","And the God of all grace, who did call you to His age-during glory in Christ Jesus, having suffered a little, Himself make you perfect, establish, strengthen, settle `you';"
"60005011","60","5","11","to Him `is' the glory, and the power -- to the ages and the ages! Amen."
"60005012","60","5","12","Through Silvanus, to you the faithful brother, as I reckon, through few `words' I did write, exhorting and testifying this to be the true grace of God in which ye have stood."
"60005013","60","5","13","Salute you doth the `assembly' in Babylon jointly elected, and Markus my son."
"60005014","60","5","14","Salute ye one another in a kiss of love; peace to you all who `are' in Christ Jesus! Amen."
"61001001","61","1","1","Simeon Peter, a servant and an apostle of Jesus Christ, to those who did obtain a like precious faith with us in the righteousness of our God and Saviour Jesus Christ:"
"61001002","61","1","2","Grace to you, and peace be multiplied in the acknowledgement of God and of Jesus our Lord!"
"61001003","61","1","3","As all things to us His divine power (the things pertaining unto life and piety) hath given, through the acknowledgement of him who did call us through glory and worthiness,"
"61001004","61","1","4","through which to us the most great and precious promises have been given, that through these ye may become partakers of a divine nature, having escaped from the corruption in the world in desires."
"61001005","61","1","5","And this same also -- all diligence having brought in besides, superadd in your faith the worthiness, and in the worthiness the knowledge,"
"61001006","61","1","6","and in the knowledge the temperance, and in the temperance the endurance, and in the endurance the piety,"
"61001007","61","1","7","and in the piety the brotherly kindness, and in the brotherly kindness the love;"
"61001008","61","1","8","for these things being to you and abounding, do make `you' neither inert nor unfruitful in regard to the acknowledging of our Lord Jesus Christ,"
"61001009","61","1","9","for he with whom these things are not present is blind, dim-sighted, having become forgetful of the cleansing of his old sins;"
